transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,revenue,year,month,quarter
5271,1139,E***,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-10-23,1,UPI,0.15,Er***@outlook.com,******8292,failed,55250.0,2025,October,4
5272,1293,J***,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-08-28,2,NetBanking,0.1,Ja***@yahoo.com,******6088,successful,14400.0,2025,August,3
5273,1343,M***,107,50000.0,Dining Table,Furniture,offline,Bangalore,2025-05-15,3,NetBanking,0.4,Mi***@gmail.com,******2268,successful,90000.0,2025,May,2
5274,1093,A***,105,45000.0,Tv,Electronics,offline,Bangalore,2025-08-23,2,Card,0.05,An***@gmail.com,******3484,successful,85500.0,2025,August,3
5275,1556,L***,105,45000.0,Tv,Electronics,offline,Delhi,2025-10-25,3,Card,0.4,La***@gmail.com,******0600,successful,81000.0,2025,October,4
5276,1036,E***,110,45000.0,Microwave,Home Appliances,online,Bangalore,2026-04-14,1,Cash,0.2,Er***@yahoo.com,******0017,successful,36000.0,2026,April,2
5277,1941,K***,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2026-03-23,5,Cash,0.05,Ke***@outlook.com,******5873,successful,237500.0,2026,March,1
5278,1584,M***,102,70000.0,Phone,Electronics,offline,Mumbai,2025-06-14,1,Card,0.15,Me***@yahoo.com,******9564,successful,59500.0,2025,June,2
5279,1265,J***,110,45000.0,Microwave,Home Appliances,offline,Chennai,2026-02-04,4,UPI,0.05,Ja***@outlook.com,******3607,successful,171000.0,2026,February,1
5280,1678,J***,103,1300.0,Shirt,Clothing,online,Chennai,2025-11-21,4,NetBanking,0.1,Jo***@gmail.com,******2135,successful,4680.0,2025,November,4
5281,1453,T***,102,70000.0,Phone,Electronics,offline,Mumbai,2025-07-22,1,Cash,0.3,Ta***@outlook.com,******2425,successful,49000.0,2025,July,3
5282,1518,J***,105,45000.0,Tv,Electronics,online,Hyderabad,2026-03-21,1,NetBanking,0.35,Ja***@outlook.com,******4439,successful,29250.0,2026,March,1
5283,1196,A***,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-12-10,4,NetBanking,0.05,As***@gmail.com,******7093,successful,171000.0,2025,December,4
5284,1881,D***,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2026-04-02,2,Card,0.3,Da***@yahoo.com,******6976,successful,21000.0,2026,April,2
5285,1534,M***,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-07-05,2,UPI,0.1,Ma***@yahoo.com,******5786,successful,27000.0,2025,July,3
5286,1781,M***,101,250000.0,Laptop,Electronics,online,Bangalore,2025-05-18,5,Cash,0.2,Mi***@gmail.com,******9518,successful,1000000.0,2025,May,2
5287,1176,M***,106,80000.0,Sofa,Furniture,offline,Chennai,2025-10-09,5,UPI,0.2,Ma***@gmail.com,******8619,successful,320000.0,2025,October,4
5288,1200,N***,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-06-09,3,UPI,0.1,Na***@outlook.com,******4464,successful,40500.0,2025,June,2
5289,1526,J***,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-09-18,1,UPI,0.1,Jo***@gmail.com,******5708,successful,1170.0,2025,September,3
5290,1902,S***,104,8000.0,Shoes,Clothing,offline,Chennai,2025-12-02,2,Card,0.4,Sa***@yahoo.com,******9565,successful,9600.0,2025,December,4
5291,1525,N***,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-09-07,3,UPI,0.25,No***@yahoo.com,******6191,successful,112500.0,2025,September,3
5292,1363,S***,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-05-13,4,Cash,0.35,Se***@gmail.com,******3839,successful,130000.0,2025,May,2
5293,1932,E***,105,45000.0,Tv,Electronics,online,Hyderabad,2025-12-21,3,Card,0.05,Er***@gmail.com,******0400,successful,128250.0,2025,December,4
5294,1834,D***,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-12-02,2,UPI,0.1,Da***@yahoo.com,******5827,successful,144000.0,2025,December,4
5295,1794,D***,107,50000.0,Dining Table,Furniture,online,Delhi,2026-02-21,4,Card,0.15,Di***@outlook.com,******4294,successful,170000.0,2026,February,1
5296,1524,E***,107,50000.0,Dining Table,Furniture,online,Chennai,2026-01-21,1,Card,0.35,Em***@yahoo.com,******7096,successful,32500.0,2026,January,1
5297,1979,R***,102,70000.0,Phone,Electronics,offline,Mumbai,2026-03-07,5,NetBanking,0.05,Ra***@yahoo.com,******3584,successful,332500.0,2026,March,1
5298,1604,M***,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-11-14,5,Card,0.05,Me***@yahoo.com,******5081,successful,71250.0,2025,November,4
5299,1914,M***,101,250000.0,Laptop,Electronics,online,Chennai,2025-02-07,2,NetBanking,0.35,Mi***@gmail.com,******7677,successful,325000.0,2025,February,1
5299,1914,M***,101,250000.0,Laptop,Electronics,online,Chennai,2025-02-07,2,NetBanking,0.35,Mi***@gmail.com,******7677,failed,325000.0,2025,February,1
5300,1438,P***,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-09-04,2,Cash,0.15,Pa***@gmail.com,******7143,successful,25500.0,2025,September,3
5301,1151,D***,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-11-23,1,Cash,0.25,De***@yahoo.com,******1563,successful,48750.0,2025,November,4
5302,1354,J***,107,50000.0,Dining Table,Furniture,offline,Bangalore,2026-03-18,2,UPI,0.05,Jo***@gmail.com,******2732,successful,95000.0,2026,March,1
5303,1932,E***,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2025-06-11,2,UPI,0.25,Er***@gmail.com,******0400,successful,22500.0,2025,June,2
5304,1740,A***,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-08-26,3,Card,0.25,Aa***@gmail.com,******3822,successful,112500.0,2025,August,3
5305,1960,J***,107,50000.0,Dining Table,Furniture,online,Bangalore,2026-01-24,3,NetBanking,0.3,Ja***@gmail.com,******9943,successful,105000.0,2026,January,1
5306,1366,K***,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-06-23,1,UPI,0.4,Ki***@yahoo.com,******0653,successful,4800.0,2025,June,2
5307,1568,L***,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-06-11,1,NetBanking,0.2,Lo***@gmail.com,******3370,successful,12000.0,2025,June,2
5308,1858,C***,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-05-13,4,UPI,0.05,Ch***@yahoo.com,******1404,successful,171000.0,2025,May,2
5309,1018,B***,101,250000.0,Laptop,Electronics,offline,Delhi,2025-04-19,4,Cash,0.3,Be***@gmail.com,******9700,successful,700000.0,2025,April,2
5310,1154,T***,103,1300.0,Shirt,Clothing,offline,Chennai,2026-04-02,3,NetBanking,0.4,Ta***@outlook.com,******8610,successful,2340.0,2026,April,2
5311,1961,T***,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2025-07-09,5,Cash,0.35,Te***@outlook.com,******3050,successful,146250.0,2025,July,3
5312,1915,B***,105,45000.0,Tv,Electronics,offline,Delhi,2025-08-13,4,NetBanking,0.35,Be***@outlook.com,******6635,successful,117000.0,2025,August,3
5313,1679,P***,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-11-13,2,Cash,0.15,Pa***@gmail.com,******7806,successful,25500.0,2025,November,4
5314,1504,M***,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-11-26,4,Cash,0.35,Ma***@outlook.com,******6218,successful,130000.0,2025,November,4
5315,1854,R***,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-07-02,5,NetBanking,0.35,Ra***@outlook.com,******8675,successful,146250.0,2025,July,3
5316,1574,H***,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-08-25,1,Card,0.3,He***@gmail.com,******4265,successful,10500.0,2025,August,3
5317,1827,M***,105,45000.0,Tv,Electronics,offline,Delhi,2025-12-30,5,Card,0.2,Mo***@gmail.com,******7044,successful,180000.0,2025,December,4
5318,1346,E***,105,45000.0,Tv,Electronics,offline,Hyderabad,2026-03-04,1,Cash,0.25,Er***@gmail.com,******9095,successful,33750.0,2026,March,1
5319,1741,S***,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-06-14,5,Card,0.15,Sa***@gmail.com,******9760,successful,5525.0,2025,June,2
5320,1921,R***,101,250000.0,Laptop,Electronics,offline,Delhi,2026-03-26,1,UPI,0.25,Ra***@gmail.com,******2874,successful,187500.0,2026,March,1
5321,1476,J***,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2025-08-24,1,UPI,0.3,Je***@outlook.com,******0337,successful,10500.0,2025,August,3
5322,1299,K***,106,80000.0,Sofa,Furniture,offline,Chennai,2025-08-13,4,UPI,0.3,Ke***@yahoo.com,******5582,successful,224000.0,2025,August,3
5323,1984,A***,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-06-18,4,Cash,0.1,Ad***@gmail.com,******5651,successful,54000.0,2025,June,2
5324,1872,J***,105,45000.0,Tv,Electronics,offline,Bangalore,2025-07-06,4,Card,0.05,Je***@gmail.com,******2164,successful,171000.0,2025,July,3
5325,1028,K***,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-05-08,4,Card,0.05,Ka***@yahoo.com,******6902,successful,190000.0,2025,May,2
5327,1240,M***,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-07-07,3,UPI,0.25,Ma***@yahoo.com,******2366,successful,146250.0,2025,July,3
5328,1513,N***,102,70000.0,Phone,Electronics,online,Hyderabad,2025-09-02,4,UPI,0.15,Na***@gmail.com,******6227,successful,238000.0,2025,September,3
5329,1343,M***,105,45000.0,Tv,Electronics,online,Bangalore,2025-06-17,2,Cash,0.4,Mi***@gmail.com,******2268,successful,54000.0,2025,June,2
5330,1085,J***,103,1300.0,Shirt,Clothing,online,Delhi,2025-08-02,4,Card,0.2,Je***@outlook.com,******1985,successful,4160.0,2025,August,3
5331,1473,A***,106,80000.0,Sofa,Furniture,offline,Delhi,2025-11-27,3,Card,0.3,As***@gmail.com,******7209,successful,168000.0,2025,November,4
5332,1679,P***,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-06-12,5,UPI,0.05,Pa***@gmail.com,******7806,successful,71250.0,2025,June,2
5333,1374,A***,101,250000.0,Laptop,Electronics,online,Hyderabad,2026-02-23,5,Card,0.2,An***@gmail.com,******1208,successful,1000000.0,2026,February,1
5333,1374,A***,101,250000.0,Laptop,Electronics,online,Hyderabad,2026-02-23,5,Card,0.2,An***@gmail.com,******1208,failed,1000000.0,2026,February,1
5334,1696,D***,104,8000.0,Shoes,Clothing,offline,Chennai,2026-04-08,3,Cash,0.35,De***@yahoo.com,******2149,successful,15600.0,2026,April,2
5335,1282,N***,104,8000.0,Shoes,Clothing,online,Delhi,2026-02-14,1,Card,0.25,Ni***@gmail.com,******7585,successful,6000.0,2026,February,1
5336,1213,D***,101,250000.0,Laptop,Electronics,online,Delhi,2025-08-31,4,Card,0.2,Da***@gmail.com,******3849,successful,800000.0,2025,August,3
5337,1256,B***,104,8000.0,Shoes,Clothing,online,Bangalore,2025-09-20,4,Card,0.3,Br***@yahoo.com,******8747,successful,22400.0,2025,September,3
5338,1665,M***,101,250000.0,Laptop,Electronics,offline,Bangalore,2026-01-20,4,UPI,0.4,Mi***@gmail.com,******4712,successful,600000.0,2026,January,1
5339,1968,B***,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2026-06-04,5,NetBanking,0.1,Bi***@gmail.com,******3595,successful,292500.0,2026,June,2
5340,1956,P***,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-08-12,1,UPI,0.2,Pa***@outlook.com,******1369,successful,6400.0,2025,August,3
5341,1175,J***,101,250000.0,Laptop,Electronics,offline,Chennai,2025-12-27,3,Cash,0.2,Ju***@gmail.com,******5295,successful,600000.0,2025,December,4
5342,1422,H***,102,70000.0,Phone,Electronics,offline,Bangalore,2026-03-17,4,NetBanking,0.25,Ho***@outlook.com,******6659,successful,210000.0,2026,March,1
5343,1732,H***,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-07-14,5,Card,0.15,He***@yahoo.com,******6974,successful,34000.0,2025,July,3
5345,1785,M***,102,70000.0,Phone,Electronics,offline,Chennai,2025-01-12,3,UPI,0.15,Mi***@gmail.com,******4138,successful,178500.0,2025,January,1
5346,1779,V***,101,250000.0,Laptop,Electronics,online,Bangalore,2025-08-26,5,Card,0.25,Va***@gmail.com,******9267,successful,937500.0,2025,August,3
5347,1654,B***,103,1300.0,Shirt,Clothing,online,Bangalore,2025-11-13,2,Card,0.15,Br***@gmail.com,******0109,successful,2210.0,2025,November,4
5348,1515,J***,105,45000.0,Tv,Electronics,online,Bangalore,2025-05-28,3,Cash,0.05,Ju***@outlook.com,******6066,successful,128250.0,2025,May,2
5349,1335,J***,105,45000.0,Tv,Electronics,online,Delhi,2026-03-24,1,Cash,0.1,Ja***@yahoo.com,******2840,successful,40500.0,2026,March,1
5350,1014,N***,103,1300.0,Shirt,Clothing,offline,Delhi,2025-06-14,1,Card,0.25,Ni***@gmail.com,******5671,successful,975.0,2025,June,2
5351,1378,J***,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2026-01-10,4,UPI,0.3,Jo***@yahoo.com,******1049,successful,140000.0,2026,January,1
5352,1759,T***,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-05-29,5,Card,0.25,Ta***@outlook.com,******8655,successful,4875.0,2025,May,2
5353,1213,D***,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-05-10,3,Cash,0.1,Da***@gmail.com,******3849,successful,40500.0,2025,May,2
5354,1434,R***,105,45000.0,Tv,Electronics,online,Chennai,2026-03-09,4,UPI,0.3,Ry***@gmail.com,******3850,successful,125999.99999999999,2026,March,1
5355,1977,D***,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-05-02,2,UPI,0.35,Do***@yahoo.com,******8587,successful,1690.0,2025,May,2
5356,1519,R***,110,45000.0,Microwave,Home Appliances,online,Bangalore,2026-01-06,1,Card,0.2,Re***@outlook.com,******4536,successful,36000.0,2026,January,1
5357,1814,L***,106,80000.0,Sofa,Furniture,online,Bangalore,2025-09-17,3,Cash,0.05,Ly***@gmail.com,******3738,successful,228000.0,2025,September,3
5358,1186,P***,107,50000.0,Dining Table,Furniture,online,Delhi,2025-10-06,3,UPI,0.2,Pa***@gmail.com,******3305,successful,120000.0,2025,October,4
5359,1715,J***,104,8000.0,Shoes,Clothing,offline,Hyderabad,2025-07-15,2,Cash,0.3,Ju***@gmail.com,******2029,successful,11200.0,2025,July,3
5360,1008,J***,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-11-04,1,NetBanking,0.3,Ja***@gmail.com,******6407,successful,10500.0,2025,November,4
5361,1024,A***,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-06-20,2,Card,0.2,Ad***@gmail.com,******1837,successful,104000.0,2025,June,2
5362,1282,N***,105,45000.0,Tv,Electronics,offline,Delhi,2025-07-12,2,NetBanking,0.15,Ni***@gmail.com,******7585,successful,76500.0,2025,July,3
5363,1355,D***,106,80000.0,Sofa,Furniture,offline,Mumbai,2026-02-26,2,Cash,0.05,Da***@gmail.com,******0938,successful,152000.0,2026,February,1
5364,1824,B***,104,8000.0,Shoes,Clothing,offline,Hyderabad,2026-02-14,1,Cash,0.1,Bl***@yahoo.com,******2666,successful,7200.0,2026,February,1
5365,1869,J***,106,80000.0,Sofa,Furniture,offline,Chennai,2026-01-10,1,UPI,0.2,Je***@gmail.com,******0810,successful,64000.0,2026,January,1
5366,1159,S***,101,250000.0,Laptop,Electronics,online,Chennai,2025-08-07,2,Card,0.1,St***@outlook.com,******6333,successful,450000.0,2025,August,3
5367,1863,S***,101,250000.0,Laptop,Electronics,online,Bangalore,2026-03-31,1,NetBanking,0.35,Sa***@yahoo.com,******4780,successful,162500.0,2026,March,1
5368,1253,D***,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-10-09,4,Card,0.2,Da***@gmail.com,******0767,successful,48000.0,2025,October,4
5369,1513,N***,104,8000.0,Shoes,Clothing,offline,Hyderabad,2025-05-30,3,Cash,0.25,Na***@gmail.com,******6227,successful,18000.0,2025,May,2
5370,1362,J***,107,50000.0,Dining Table,Furniture,offline,Bangalore,2025-10-22,4,Cash,0.1,Jo***@gmail.com,******3385,successful,180000.0,2025,October,4
5371,1586,K***,101,250000.0,Laptop,Electronics,offline,Hyderabad,2026-07-01,3,Cash,0.1,Kr***@gmail.com,******0247,successful,675000.0,2026,July,3
5372,1950,S***,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2026-06-01,4,Cash,0.1,St***@gmail.com,******0095,successful,234000.0,2026,June,2
5373,1702,S***,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2025-09-18,4,Cash,0.25,St***@gmail.com,******6836,successful,195000.0,2025,September,3
5374,1193,E***,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-09-06,4,Cash,0.15,Eu***@gmail.com,******6629,successful,51000.0,2025,September,3
5375,1621,S***,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2026-01-13,4,Cash,0.35,St***@gmail.com,******9592,successful,169000.0,2026,January,1
5376,1662,M***,105,45000.0,Tv,Electronics,online,Mumbai,2026-02-12,2,UPI,0.4,Ma***@gmail.com,******1709,successful,54000.0,2026,February,1
5377,1330,D***,104,8000.0,Shoes,Clothing,offline,Hyderabad,2025-12-20,4,Card,0.25,De***@outlook.com,******8946,successful,24000.0,2025,December,4
5378,1609,B***,107,50000.0,Dining Table,Furniture,offline,Chennai,2025-07-01,4,Cash,0.15,Br***@gmail.com,******9676,successful,170000.0,2025,July,3
5379,1416,L***,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-10-25,2,NetBanking,0.05,La***@yahoo.com,******4159,successful,123500.0,2025,October,4
5380,1928,B***,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-07-11,2,Card,0.2,Br***@outlook.com,******2833,successful,104000.0,2025,July,3
5381,1840,K***,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-12-27,1,Cash,0.3,Ke***@yahoo.com,******0724,successful,56000.0,2025,December,4
5381,1840,K***,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-12-27,1,Cash,0.3,Ke***@yahoo.com,******0724,failed,56000.0,2025,December,4
5382,1236,J***,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2026-01-10,5,Card,0.3,Ja***@yahoo.com,******0014,successful,52500.0,2026,January,1
5383,1449,A***,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-11-07,2,UPI,0.15,Al***@gmail.com,******2405,successful,85000.0,2025,November,4
5383,1449,A***,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-11-07,2,UPI,0.15,Al***@gmail.com,******2405,failed,85000.0,2025,November,4
5384,1058,E***,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-07-14,5,UPI,0.25,Ed***@outlook.com,******4886,successful,243750.0,2025,July,3
5385,1105,M***,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-07-11,4,Card,0.35,Mi***@gmail.com,******6405,successful,117000.0,2025,July,3
5385,1105,M***,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-07-11,4,Card,0.35,Mi***@gmail.com,******6405,failed,117000.0,2025,July,3
5386,1485,T***,110,45000.0,Microwave,Home Appliances,online,Mumbai,2026-01-24,2,UPI,0.3,Th***@yahoo.com,******0188,successful,62999.99999999999,2026,January,1
5387,1594,M***,110,45000.0,Microwave,Home Appliances,online,Mumbai,2026-01-09,3,Card,0.25,Mi***@gmail.com,******1267,successful,101250.0,2026,January,1
5388,1233,H***,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-11-07,5,Cash,0.4,He***@gmail.com,******0068,successful,240000.0,2025,November,4
5389,1519,R***,104,8000.0,Shoes,Clothing,online,Bangalore,2025-12-21,1,NetBanking,0.3,Re***@outlook.com,******4536,successful,5600.0,2025,December,4
5390,1147,K***,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-06-06,3,Cash,0.1,Ki***@gmail.com,******5166,successful,135000.0,2025,June,2
5391,1743,S***,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-07-18,4,Card,0.2,Sh***@gmail.com,******1387,successful,48000.0,2025,July,3
5392,1675,K***,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-10-15,2,Cash,0.15,Ka***@gmail.com,******5731,successful,425000.0,2025,October,4
5393,1578,A***,102,70000.0,Phone,Electronics,offline,Chennai,2026-03-05,2,UPI,0.15,Al***@gmail.com,******5309,successful,119000.0,2026,March,1
5394,1372,T***,106,80000.0,Sofa,Furniture,offline,Chennai,2025-10-18,4,Card,0.4,Ti***@gmail.com,******2473,successful,192000.0,2025,October,4
5395,1099,M***,102,70000.0,Phone,Electronics,online,Mumbai,2026-03-05,1,Card,0.25,Mi***@gmail.com,******0433,successful,52500.0,2026,March,1
5396,1358,L***,102,70000.0,Phone,Electronics,offline,Chennai,2025-09-12,4,Cash,0.1,La***@outlook.com,******9053,successful,252000.0,2025,September,3
5397,1199,R***,102,70000.0,Phone,Electronics,online,Hyderabad,2025-11-26,5,Card,0.25,Ri***@outlook.com,******5758,successful,262500.0,2025,November,4
5398,1025,M***,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-06-13,4,Cash,0.1,Mi***@gmail.com,******3690,successful,54000.0,2025,June,2
5399,1523,N***,102,70000.0,Phone,Electronics,online,Hyderabad,2025-11-27,1,UPI,0.25,Ni***@gmail.com,******4722,successful,52500.0,2025,November,4
5400,1814,L***,107,50000.0,Dining Table,Furniture,online,Bangalore,2026-03-08,3,UPI,0.3,Ly***@gmail.com,******3738,successful,105000.0,2026,March,1
5401,1944,J***,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2026-04-11,5,Card,0.2,Jo***@gmail.com,******8236,successful,60000.0,2026,April,2
5402,1251,E***,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2026-09-04,1,Cash,0.25,Ed***@gmail.com,******2839,successful,48750.0,2026,September,3
5403,1212,M***,106,80000.0,Sofa,Furniture,offline,Chennai,2025-10-27,1,Card,0.2,Ma***@gmail.com,******8118,successful,64000.0,2025,October,4
